Nameplate,Technology,Latitude,Longitude,PLNTCODE,State
43.8,Natural Gas,39.7475,-79.838888,55377,PA
43.8,Natural Gas,39.7475,-79.838888,55377,PA
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
176,Natural Gas,33.296146,-92.589364,55380,AR
255,Natural Gas,33.296146,-92.589364,55380,AR
255,Natural Gas,33.296146,-92.589364,55380,AR
255,Natural Gas,33.296146,-92.589364,55380,AR
255,Natural Gas,33.296146,-92.589364,55380,AR
57.5,Other,37.9892,-75.54,55381,VA
57.5,Other,37.9892,-75.54,55381,VA
57.5,Other,37.9892,-75.54,55381,VA
57.5,Other,37.9892,-75.54,55381,VA
57.5,Other,37.9892,-75.54,55381,VA
57.5,Other,37.9892,-75.54,55381,VA
57.5,Other,37.9892,-75.54,55381,VA
147,Natural Gas,34.7094,-84.9175,55382,GA
147,Natural Gas,34.7094,-84.9175,55382,GA
302,Natural Gas,34.7094,-84.9175,55382,GA
147,Natural Gas,34.7094,-84.9175,55382,GA
147,Natural Gas,34.7094,-84.9175,55382,GA
302,Natural Gas,34.7094,-84.9175,55382,GA
197,Natural Gas,33.8697,-81.0178,55386,SC
197,Natural Gas,33.8697,-81.0178,55386,SC
290,Natural Gas,33.8697,-81.0178,55386,SC
1.8,Other,32.9192,-96.9894,55390,TX
1.8,Other,32.9192,-96.9894,55390,TX
1.8,Other,32.9192,-96.9894,55390,TX
1.8,Other,32.9192,-96.9894,55390,TX
1.8,Other,32.9192,-96.9894,55390,TX
1.8,Other,32.9192,-96.9894,55390,TX
187,Natural Gas,42.9767,-89.0492,55391,WI
187,Natural Gas,42.9767,-89.0492,55391,WI
187,Natural Gas,42.9767,-89.0492,55391,WI
198.9,Natural Gas,42.4776,-87.895,55392,IL
198.9,Natural Gas,42.4776,-87.895,55392,IL
198.9,Natural Gas,42.4776,-87.895,55392,IL
76.6,Natural Gas,34.183,-90.5621,55395,MS
76.6,Natural Gas,34.183,-90.5621,55395,MS
76.6,Natural Gas,34.183,-90.5621,55395,MS
76.6,Natural Gas,34.183,-90.5621,55395,MS
16.5,Wind,33.9014,-116.7167,55396,CA
150,Natural Gas,39.58,-81.6564,55397,OH
150,Natural Gas,39.58,-81.6564,55397,OH
300,Natural Gas,39.58,-81.6564,55397,OH
30,Wind,31.6414,-104.7519,55399,TX
199,Natural Gas,35.280318,-119.470707,55400,CA
199,Natural Gas,35.280318,-119.470707,55400,CA
225,Natural Gas,35.280318,-119.470707,55400,CA
160,Natural Gas,39.0839,-82.3328,55401,OH
160,Natural Gas,39.0839,-82.3328,55401,OH
160,Natural Gas,39.0839,-82.3328,55401,OH
160,Natural Gas,39.0839,-82.3328,55401,OH
160,Natural Gas,39.0839,-82.3328,55401,OH
170,Natural Gas,43.1864,-84.8429,55402,MI
170,Natural Gas,43.1864,-84.8429,55402,MI
170,Natural Gas,43.1864,-84.8429,55402,MI
170,Natural Gas,43.1864,-84.8429,55402,MI
187,Natural Gas,30.2294,-91.065,55404,LA
187,Natural Gas,30.2294,-91.065,55404,LA
196,Natural Gas,30.2294,-91.065,55404,LA
300,Natural Gas,42.2728,-73.8492,55405,NY
300,Natural Gas,42.2728,-73.8492,55405,NY
300,Natural Gas,42.2728,-73.8492,55405,NY
141,Natural Gas,42.2728,-73.8492,55405,NY
141,Natural Gas,42.2728,-73.8492,55405,NY
141,Natural Gas,42.2728,-73.8492,55405,NY
195.5,Natural Gas,32.277252,-81.284411,55406,GA
199.4,Natural Gas,32.277252,-81.284411,55406,GA
199.4,Natural Gas,32.277252,-81.284411,55406,GA
187,Natural Gas,33.5883,-85.9731,55409,AL
187,Natural Gas,33.5883,-85.9731,55409,AL
187,Natural Gas,33.5883,-85.9731,55409,AL
187,Natural Gas,33.5883,-85.9731,55409,AL
226,Natural Gas,28.0525,-81.8083,55412,FL
226,Natural Gas,28.0525,-81.8083,55412,FL
306,Natural Gas,28.0525,-81.8083,55412,FL
182,Natural Gas,28.3665,-82.558611,55414,FL
182,Natural Gas,28.3665,-82.558611,55414,FL
182,Natural Gas,28.3665,-82.558611,55414,FL
182,Natural Gas,27.523607,-81.923951,55415,FL
182,Natural Gas,27.523607,-81.923951,55415,FL
182,Natural Gas,27.523607,-81.923951,55415,FL
182,Natural Gas,27.523607,-81.923951,55415,FL
114,Natural Gas,38.6996,-88.5392,55417,IL
114,Natural Gas,38.6996,-88.5392,55417,IL
114,Natural Gas,38.6996,-88.5392,55417,IL
114,Natural Gas,38.6996,-88.5392,55417,IL
198.9,Natural Gas,34.29759,-92.868344,55418,AR
198.9,Natural Gas,34.29759,-92.868344,55418,AR
317,Natural Gas,34.29759,-92.868344,55418,AR
198,Natural Gas,30.3217,-91.2347,55419,LA
198,Natural Gas,30.3217,-91.2347,55419,LA
198,Natural Gas,30.3217,-91.2347,55419,LA
198,Natural Gas,30.3217,-91.2347,55419,LA
195,Natural Gas,30.3217,-91.2347,55419,LA
199.4,Natural Gas,27.2272,-81.8092,55422,FL
199.4,Natural Gas,27.2272,-81.8092,55422,FL
88,Other,37.8948,-86.6854,55429,KY
110,Natural Gas,30.2825,-92.5997,55433,LA
110,Natural Gas,30.2825,-92.5997,55433,LA
110,Natural Gas,30.2825,-92.5997,55433,LA
110,Natural Gas,30.2825,-92.5997,55433,LA
135,Natural Gas,42.000061,-88.244572,55438,IL
135,Natural Gas,42.000061,-88.244572,55438,IL
135,Natural Gas,42.000061,-88.244572,55438,IL
135,Natural Gas,42.000061,-88.244572,55438,IL
183.3,Natural Gas,37.8667,-78.3813,55439,VA
183.3,Natural Gas,37.8667,-78.3813,55439,VA
183.3,Natural Gas,37.8667,-78.3813,55439,VA
396.2,Natural Gas,37.8667,-78.3813,55439,VA
183.3,Natural Gas,32.6497,-86.74,55440,AL
183.3,Natural Gas,32.6497,-86.74,55440,AL
183.3,Natural Gas,32.6497,-86.74,55440,AL
390.1,Natural Gas,32.6497,-86.74,55440,AL
40.7,Natural Gas,39.0192,-92.2629,55447,MO
40.7,Natural Gas,39.0192,-92.2629,55447,MO
40.7,Natural Gas,39.0192,-92.2629,55447,MO
40.7,Natural Gas,39.0192,-92.2629,55447,MO
178.5,Natural Gas,34.835,-89.2026,55451,MS
178.5,Natural Gas,34.835,-89.2026,55451,MS
178.5,Natural Gas,34.835,-89.2026,55451,MS
156,Natural Gas,34.835,-89.2026,55451,MS
156,Natural Gas,34.835,-89.2026,55451,MS
156,Natural Gas,34.835,-89.2026,55451,MS
38,Natural Gas,38.5569,-104.6875,55453,CO
38,Natural Gas,38.5569,-104.6875,55453,CO
38,Natural Gas,38.5569,-104.6875,55453,CO
38,Natural Gas,38.5569,-104.6875,55453,CO
38,Natural Gas,38.5569,-104.6875,55453,CO
38,Natural Gas,38.5569,-104.6875,55453,CO
182,Natural Gas,33.334562,-112.840641,55455,AZ
182,Natural Gas,33.334562,-112.840641,55455,AZ
182,Natural Gas,33.334562,-112.840641,55455,AZ
182,Natural Gas,33.334562,-112.840641,55455,AZ
204,Natural Gas,33.334562,-112.840641,55455,AZ
204,Natural Gas,33.334562,-112.840641,55455,AZ
152,Natural Gas,35.29774,-97.58985,55457,OK
152,Natural Gas,35.29774,-97.58985,55457,OK
185,Natural Gas,35.29774,-97.58985,55457,OK
178.5,Natural Gas,35.6856,-97.2264,55463,OK
178.5,Natural Gas,35.6856,-97.2264,55463,OK
178.5,Natural Gas,35.6856,-97.2264,55463,OK
178.5,Natural Gas,35.6856,-97.2264,55463,OK
156,Natural Gas,35.6856,-97.2264,55463,OK
156,Natural Gas,35.6856,-97.2264,55463,OK
156,Natural Gas,35.6856,-97.2264,55463,OK
156,Natural Gas,35.6856,-97.2264,55463,OK
180,Natural Gas,29.713414,-95.134508,55464,TX
180,Natural Gas,29.713414,-95.134508,55464,TX
180,Natural Gas,29.713414,-95.134508,55464,TX
180,Natural Gas,29.713414,-95.134508,55464,TX
276,Natural Gas,29.713414,-95.134508,55464,TX
179.3,Natural Gas,32.7061,-92.0683,55467,LA
179.3,Natural Gas,32.7061,-92.0683,55467,LA
179.3,Natural Gas,32.7061,-92.0683,55467,LA
122,Natural Gas,32.7061,-92.0683,55467,LA
122,Natural Gas,32.7061,-92.0683,55467,LA
122,Natural Gas,32.7061,-92.0683,55467,LA
110,Natural Gas,29.378097,-94.932773,55470,TX
167,Natural Gas,29.378097,-94.932773,55470,TX
167,Natural Gas,29.378097,-94.932773,55470,TX
167,Natural Gas,29.378097,-94.932773,55470,TX
40,Natural Gas,44.285,-105.3786,55477,WY
40,Natural Gas,44.1203,-103.26,55478,SD
88,Coal,44.2858,-105.3833,55479,WY
382.5,Natural Gas,32.7563,-96.4916,55480,TX
382.5,Natural Gas,32.7563,-96.4916,55480,TX
169.8,Natural Gas,32.7563,-96.4916,55480,TX
169.8,Natural Gas,32.7563,-96.4916,55480,TX
169.8,Natural Gas,32.7563,-96.4916,55480,TX
169.8,Natural Gas,32.7563,-96.4916,55480,TX
169.8,Natural Gas,32.7563,-96.4916,55480,TX
169.8,Natural Gas,32.7563,-96.4916,55480,TX
170,Natural Gas,33.345047,-112.864227,55481,AZ
170,Natural Gas,33.345047,-112.864227,55481,AZ
170,Natural Gas,33.345047,-112.864227,55481,AZ
170,Natural Gas,33.345047,-112.864227,55481,AZ
285,Natural Gas,33.345047,-112.864227,55481,AZ
285,Natural Gas,33.345047,-112.864227,55481,AZ
166,Natural Gas,45.8114,-120.833,55482,WA
89.6,Natural Gas,45.8114,-120.833,55482,WA
1,Other,35.6067,-81.3006,55488,NC
1,Other,35.6067,-81.3006,55488,NC
0.9,Other,35.6067,-81.3006,55488,NC
64,Natural Gas,39.55715,-119.517834,55494,NV
64,Natural Gas,39.55715,-119.517834,55494,NV
64,Natural Gas,39.55715,-119.517834,55494,NV
64,Natural Gas,39.55715,-119.517834,55494,NV
62,Natural Gas,39.55715,-119.517834,55494,NV
62,Natural Gas,39.55715,-119.517834,55494,NV
114,Natural Gas,40.106931,-88.599867,55496,IL
114,Natural Gas,40.106931,-88.599867,55496,IL
114,Natural Gas,40.106931,-88.599867,55496,IL
114,Natural Gas,40.106931,-88.599867,55496,IL
114,Natural Gas,40.106931,-88.599867,55496,IL
114,Natural Gas,40.106931,-88.599867,55496,IL
49.5,Natural Gas,38.398867,-121.923973,55499,CA
183.9,Natural Gas,34.6831,-95.9349,55501,OK
183.9,Natural Gas,34.6831,-95.9349,55501,OK
183.9,Natural Gas,34.6831,-95.9349,55501,OK
183.9,Natural Gas,34.6831,-95.9349,55501,OK
317.2,Natural Gas,34.6831,-95.9349,55501,OK
317.2,Natural Gas,34.6831,-95.9349,55501,OK
268,Natural Gas,39.0911,-84.8669,55502,IN
268,Natural Gas,39.0911,-84.8669,55502,IN
174,Natural Gas,39.0911,-84.8669,55502,IN
174,Natural Gas,39.0911,-84.8669,55502,IN
174,Natural Gas,39.0911,-84.8669,55502,IN
174,Natural Gas,39.0911,-84.8669,55502,IN
174.2,Natural Gas,39.5333,-81.7178,55503,OH
174.2,Natural Gas,39.5333,-81.7178,55503,OH
174.2,Natural Gas,39.5333,-81.7178,55503,OH
399,Natural Gas,39.5333,-81.7178,55503,OH
77.1,Natural Gas,39.2038,-103.7005,55504,CO
77.1,Natural Gas,39.2038,-103.7005,55504,CO
77.1,Natural Gas,39.941129,-104.682015,55505,CO
77.1,Natural Gas,39.941129,-104.682015,55505,CO
49.5,Natural Gas,36.652905,-120.580609,55508,CA
49.5,Natural Gas,32.562448,-116.943869,55510,CA
48.7,Natural Gas,32.796491,-116.972071,55512,CA
49,Natural Gas,33.121943,-117.117441,55513,CA
174,Natural Gas,36.415999,-114.960916,55514,NV
174,Natural Gas,36.415999,-114.960916,55514,NV
252.6,Natural Gas,36.415999,-114.960916,55514,NV
180,Natural Gas,39.8592,-79.9182,55516,PA
180,Natural Gas,39.8592,-79.9182,55516,PA
317,Natural Gas,39.8592,-79.9182,55516,PA
50,Natural Gas,41.448694,-72.835364,55517,CT
50,Natural Gas,41.448694,-72.835364,55517,CT
50,Natural Gas,41.448694,-72.835364,55517,CT
50,Natural Gas,41.448694,-72.835364,55517,CT
50,Natural Gas,41.448694,-72.835364,55517,CT
173,Natural Gas,34.5953,-117.3647,55518,CA
173,Natural Gas,34.5953,-117.3647,55518,CA
173,Natural Gas,34.5953,-117.3647,55518,CA
333,Natural Gas,34.5953,-117.3647,55518,CA
196.8,Natural Gas,35.6532486,-89.3934696,55519,TN
196.8,Natural Gas,35.6532486,-89.3934696,55519,TN
196.8,Natural Gas,35.6532486,-89.3934696,55519,TN
42,Wind,33.9806005,-117.3754942,55521,CA
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
45,Natural Gas,32.9285,-111.5899,55522,AZ
1.5,Other,42.8869,-87.8422,55525,WI
1.3,Other,29.9522,-95.2422,55526,TX
1.3,Other,29.9522,-95.2422,55526,TX
1.3,Other,29.9522,-95.2422,55526,TX
1.3,Other,29.9522,-95.2422,55526,TX
1.3,Other,29.9522,-95.2422,55526,TX
1.6,Other,35.737748,-81.7278,55534,NC
1.8,Other,31.9022,-106.5806,55536,TX
1.8,Other,31.9022,-106.5806,55536,TX
1.8,Other,31.9022,-106.5806,55536,TX
1.8,Other,31.9022,-106.5806,55536,TX
4,Natural Gas,41.6903675,-87.5159568,55537,IN
11.5,Natural Gas,41.6903675,-87.5159568,55537,IN
44,Natural Gas,33.1261,-117.1172,55538,CA
44,Natural Gas,32.5912689,-117.0586751,55540,CA
49.9,Natural Gas,33.910873,-116.552994,55541,CA
49.9,Natural Gas,33.910873,-116.552994,55541,CA
49.9,Natural Gas,33.910873,-116.552994,55541,CA
49.9,Natural Gas,32.567041,-116.944197,55542,CA
49.9,Natural Gas,32.567041,-116.944197,55542,CA
29.4,Natural Gas,42.172718,-121.814393,55544,OR
29.4,Natural Gas,42.172718,-121.814393,55544,OR
29.4,Natural Gas,42.172718,-121.814393,55544,OR
29.4,Natural Gas,42.172718,-121.814393,55544,OR
207,Natural Gas,26.34172,-98.175759,55545,TX
207,Natural Gas,26.34172,-98.175759,55545,TX
233,Natural Gas,26.34172,-98.175759,55545,TX
1.1,Other,35.5404147,-79.7730901,55546,NC
1.3,Other,35.5404147,-79.7730901,55546,NC
1.3,Other,29.6744,-94.9139,55551,TX
1.3,Other,29.6744,-94.9139,55551,TX
1.3,Other,29.6744,-94.9139,55551,TX
1.3,Other,29.6744,-94.9139,55551,TX
1,Other,29.8108,-95.2539,55552,TX
1,Other,29.8108,-95.2539,55552,TX
1,Other,29.8108,-95.2539,55552,TX
1,Other,29.8108,-95.2539,55552,TX
1.3,Other,29.425,-95.1872,55554,TX
1.3,Other,29.425,-95.1872,55554,TX
1.3,Other,29.425,-95.1872,55554,TX
1.3,Other,29.425,-95.1872,55554,TX
1,Other,30.3375,-95.4108,55555,TX
1,Other,30.3375,-95.4108,55555,TX
1,Other,30.3375,-95.4108,55555,TX
1.3,Other,30.3225,-95.2681,55556,TX
1.3,Other,30.3225,-95.2681,55556,TX
1.3,Other,30.3225,-95.2681,55556,TX
31.9,Natural Gas,33.7803,-118.24,55557,CA
48,Natural Gas,44.2717,-88.3011,55558,WI
5,Natural Gas,44.2717,-88.3011,55558,WI
180.2,Wind,46.06,-118.917,55560,WA
1.9,Wind,44.42,-96.4347,55561,MN
1.9,Wind,44.4289,-96.4358,55562,MN
1.9,Wind,44.4231,-96.4458,55563,MN
1.9,Wind,44.4278,-96.43,55564,MN
1.9,Wind,44.4233,-96.4411,55565,MN
1.9,Wind,44.4131,-96.4325,55566,MN
1.9,Wind,44.2081,-96.1989,55567,MN
1.9,Wind,44.2258,-96.2789,55568,MN
1.9,Wind,44.2358,-96.2383,55569,MN
1.9,Wind,44.2364,-96.2331,55570,MN
1.9,Wind,44.2128,-96.2131,55571,MN
1.9,Wind,44.2275,-96.2192,55572,MN
1.9,Wind,44.2253,-96.235,55573,MN
1.9,Wind,44.2297,-96.225,55574,MN
1.9,Wind,47.0053,-96.4356,55576,MN
1.3,Wind,31.7044,-105.9858,55578,TX
80,Wind,35.4789,-101.2439,55579,TX
278,Wind,31.2092,-102.2417,55581,TX
1,Other,42.0590642,-70.9806194,55584,MA
1,Other,42.0590642,-70.9806194,55584,MA
1,Other,42.0590642,-70.9806194,55584,MA
1,Other,42.0590642,-70.9806194,55584,MA
1,Other,42.0590642,-70.9806194,55584,MA
1,Other,42.0590642,-70.9806194,55584,MA
1,Other,42.1829938,-71.0768742,55585,MA
1,Other,42.1829938,-71.0768742,55585,MA
1,Other,42.1829938,-71.0768742,55585,MA
1,Other,41.993695,-70.894645,55586,MA
1,Other,41.993695,-70.894645,55586,MA
1,Other,41.993695,-70.894645,55586,MA
1,Other,37.5106,-77.37,55587,VA
1,Other,37.5106,-77.37,55587,VA
1,Other,37.5106,-77.37,55587,VA
1,Other,30.3431,-97.6203,55588,TX
1,Other,30.3431,-97.6203,55588,TX
1,Other,30.3431,-97.6203,55588,TX
1,Other,41.748669,-71.106469,55589,MA
1,Other,41.748669,-71.106469,55589,MA
5.3,Other,41.748669,-71.106469,55589,MA
1,Other,42.1742,-72.5311,55590,MA
1,Other,42.1742,-72.5311,55590,MA
1,Other,42.2383373,-89.0668403,55591,IL
1,Other,42.2383373,-89.0668403,55591,IL
5,Other,41.952742,-88.143737,55592,IL
5,Other,41.952742,-88.143737,55592,IL
5,Other,41.952742,-88.143737,55592,IL
10,Natural Gas,41.952742,-88.143737,55592,IL
1,Other,41.3829253,-90.5133412,55593,IL
1,Other,41.3829253,-90.5133412,55593,IL
0.8,Other,42.0797,-88.1386,55594,IL
0.8,Other,42.0797,-88.1386,55594,IL
1,Other,42.5169143,-83.6161697,55595,MI
1,Other,42.5169143,-83.6161697,55595,MI
1,Other,42.5169143,-83.6161697,55595,MI
1,Other,42.5169143,-83.6161697,55595,MI
1,Other,42.5169143,-83.6161697,55595,MI
5,Other,42.395335,-83.557999,55596,MI
5,Other,42.395335,-83.557999,55596,MI
5,Other,42.395335,-83.557999,55596,MI
10,Other,42.395335,-83.557999,55596,MI
1,Other,42.356343,-85.005779,55597,MI
1,Other,42.356343,-85.005779,55597,MI
1,Other,42.356343,-85.005779,55597,MI
5,Other,44.786977,-93.055586,55598,MN
5,Other,44.786977,-93.055586,55598,MN
6.6,Other,44.786977,-93.055586,55598,MN
5.3,Other,35.353269,-80.668024,55599,NC
47.7,Natural Gas,42.107192,-75.927782,55600,NY
3,Other,33.4925,-117.6406,55601,CA
3,Other,33.4925,-117.6406,55601,CA
0.9,Other,32.8817,-117.1958,55602,CA
0.9,Other,32.8817,-117.1958,55602,CA
0.9,Other,32.8817,-117.1958,55602,CA
0.9,Other,32.8817,-117.1958,55602,CA
3,Other,34.4383,-119.9397,55603,CA
0.9,Other,40.7731665,-74.1195915,55604,NJ
0.9,Other,40.7731665,-74.1195915,55604,NJ
0.9,Other,40.7731665,-74.1195915,55604,NJ
1.9,Other,41.3764,-81.4694,55605,OH
1.9,Other,41.3764,-81.4694,55605,OH
41.4,Wind,41.6689,-106.0114,55607,WY
1.8,Wind,41.6689,-106.0114,55608,WY
24.8,Wind,41.6689,-106.0114,55609,WY
16.8,Wind,41.6689,-106.0114,55610,WY
32,Natural Gas,40.3136,-80.6058,55611,OH
10.3,Other,40.246827,-74.117423,55618,NJ
0.7,Natural Gas,41.4919,-73.5778,55619,NY
0.7,Other,41.4919,-73.5778,55619,NY
0.7,Natural Gas,41.4919,-73.5778,55619,NY
172.9,Natural Gas,32.6908,-92.0183,55620,LA
210.5,Natural Gas,32.6908,-92.0183,55620,LA
210.5,Natural Gas,32.6908,-92.0183,55620,LA
237,Natural Gas,32.6908,-92.0183,55620,LA
4.6,Natural Gas,37.4083485,-102.6143616,55621,CO
43.4,Natural Gas,40.6667,-112.0317,55622,UT
43.4,Natural Gas,40.6667,-112.0317,55622,UT
43.4,Natural Gas,40.6667,-112.0317,55622,UT
43.4,Natural Gas,40.6667,-112.0317,55622,UT
43.4,Natural Gas,40.6667,-112.0317,55622,UT
47,Natural Gas,38.242158,-121.854722,55625,CA
47,Natural Gas,38.221577,-121.868333,55626,CA
47,Natural Gas,38.226752,-121.843271,55627,CA
1.8,Other,31.8978,-106.5781,55637,TX
2,Coal,48.908944,-97.886521,55638,ND
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
45,Natural Gas,41.4425,-87.7514,55640,IL
198,Natural Gas,42.582687,-89.035545,55641,WI
198,Natural Gas,42.582687,-89.035545,55641,WI
299.7,Natural Gas,42.582687,-89.035545,55641,WI
234,Natural Gas,39.747875,-104.681404,55645,CO
234,Natural Gas,39.747875,-104.681404,55645,CO
0.9,Other,36.182736,-86.853209,55647,TN
0.9,Other,36.182736,-86.853209,55647,TN
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
7.1,Natural Gas,39.857499,-105.225967,55650,CO
84.5,Natural Gas,35.7422,-97.655,55651,OK
84.5,Natural Gas,35.7422,-97.655,55651,OK
84.5,Natural Gas,35.7422,-97.655,55651,OK
84.5,Natural Gas,35.7422,-97.655,55651,OK
43.8,Natural Gas,39.866944,-77.685833,55654,PA
43.8,Natural Gas,39.866944,-77.685833,55654,PA
45,Natural Gas,35.0833,-98.2264,55655,OK
45,Natural Gas,35.0833,-98.2264,55655,OK
185.6,Natural Gas,43.1047,-70.8061,55661,NH
185.6,Natural Gas,43.1047,-70.8061,55661,NH
234.3,Natural Gas,43.1047,-70.8061,55661,NH
230,Natural Gas,46.6225,-122.9131,55662,WA
234,Natural Gas,46.6225,-122.9131,55662,WA
234,Natural Gas,46.6225,-122.9131,55662,WA
170,Natural Gas,32.3958,-94.4367,55664,TX
170,Natural Gas,32.3958,-94.4367,55664,TX
230,Natural Gas,32.3958,-94.4367,55664,TX
213,Natural Gas,40.801924,-75.107563,55667,PA
213,Natural Gas,40.801924,-75.107563,55667,PA
232,Natural Gas,40.801924,-75.107563,55667,PA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
86.5,Natural Gas,33.1189,-82.8608,55672,GA
1,Hydroelectric,45.8683,-90.5844,55684,WI
0.5,Hydroelectric,45.8683,-90.5844,55684,WI
0.4,Hydroelectric,45.913526,-90.44746,55685,WI
0.4,Hydroelectric,45.913526,-90.44746,55685,WI
0.4,Hydroelectric,45.913526,-90.44746,55685,WI
178,Natural Gas,35.6139,-115.3561,55687,NV
178,Natural Gas,35.6139,-115.3561,55687,NV
332.4,Natural Gas,35.6139,-115.3561,55687,NV
140,Natural Gas,40.6175,-75.3147,55690,PA
140,Natural Gas,40.6175,-75.3147,55690,PA
140,Natural Gas,40.6175,-75.3147,55690,PA
140,Natural Gas,40.6175,-75.3147,55690,PA
140,Natural Gas,40.6175,-75.3147,55690,PA
140,Natural Gas,40.6175,-75.3147,55690,PA
230,Natural Gas,40.6175,-75.3147,55690,PA
230,Natural Gas,40.6175,-75.3147,55690,PA
46.1,Natural Gas,36.270072,-119.648055,55698,CA
46.1,Natural Gas,36.270072,-119.648055,55698,CA
58,Natural Gas,40.610654,-73.762218,55699,NY
85,Natural Gas,35.0865543,-90.079549,55703,TN
22,Natural Gas,47.0863587,-122.3656545,55704,WA
22,Natural Gas,47.0863587,-122.3656545,55704,WA
22,Natural Gas,47.0863587,-122.3656545,55704,WA
22,Natural Gas,47.0863587,-122.3656545,55704,WA
22,Natural Gas,47.0863587,-122.3656545,55704,WA
22,Natural Gas,47.0863587,-122.3656545,55704,WA
22,Natural Gas,47.0863587,-122.3656545,55704,WA
179,Natural Gas,33.2881,-89.4201,55706,MS
179,Natural Gas,33.2881,-89.4201,55706,MS
179,Natural Gas,33.2881,-89.4201,55706,MS
362,Natural Gas,33.2881,-89.4201,55706,MS
184,Natural Gas,40.545278,-79.768611,55710,PA
184,Natural Gas,40.545278,-79.768611,55710,PA
188,Natural Gas,40.545278,-79.768611,55710,PA
89.4,Natural Gas,42.7725,-82.4953,55718,MI
89.4,Natural Gas,42.7725,-82.4953,55718,MI
89.4,Natural Gas,42.7725,-82.4953,55718,MI
89.4,Natural Gas,42.7725,-82.4953,55718,MI
44.4,Wind,33.9211,-116.5642,55719,CA
22.2,Wind,33.9069819,-116.5516776,55720,CA
112,Wind,37.8833,-100.64,55734,KS
172,Natural Gas,38.5731,-82.7833,55736,OH
172,Natural Gas,38.5731,-82.7833,55736,OH
300,Natural Gas,38.5731,-82.7833,55736,OH
172,Natural Gas,38.5731,-82.7833,55736,OH
172,Natural Gas,38.5731,-82.7833,55736,OH
300,Natural Gas,38.5731,-82.7833,55736,OH
44,Natural Gas,37.175278,-81.961388,55738,VA
44,Natural Gas,37.175278,-81.961388,55738,VA
24.6,Wind,45.2369,-120.2036,55739,OR
25.2,Wind,45.2369,-120.2036,55739,OR
50,Wind,41.9508,-105.6756,55740,WY
29.7,Wind,40.9619,-103.1153,55741,CO
30,Wind,43.1017,-89.5056,55742,WI
82.5,Wind,30.8125,-102.8125,55747,TX
